segment_id,mode,cost_bin,capacity_bin,reliability_bin,lane_count,capacity,unit_cost,transit_days,reliability,allocation,utilization,objective_score
truck|cost_1|cap_9|rel_3,truck,cost_1,cap_9,rel_3,10,190.57965000000002,0.14480069299936318,1.0,0.08607347079493319,190.57965000000002,1.0,0.3200004313726573
truck|cost_5|cap_8|rel_4,truck,cost_5,cap_8,rel_4,38,189.41465,0.17438078042410968,1.0,0.4241411921680209,189.41465,1.0,0.3096234288731982
truck|cost_7|cap_8|rel_4,truck,cost_7,cap_8,rel_4,32,189.02471,0.1919253284367103,1.0,0.4234852767969088,189.02471,1.0,0.34779386634408804
truck|cost_3|cap_8|rel_5,truck,cost_3,cap_8,rel_5,37,188.34392,0.161792587218023,1.0,0.783341765196016,188.34392,1.0,0.2031948884341148
truck|cost_9|cap_8|rel_5,truck,cost_9,cap_8,rel_5,36,187.78291000000002,0.22739745514245108,1.0,0.7719752277115465,187.78291000000002,1.0,0.3478908260861976
truck|cost_2|cap_8|rel_2,truck,cost_2,cap_8,rel_2,40,185.67459,0.15599149365534443,1.0,2.7150670685615e-05,185.67459,1.0,0.36321442790579844
truck|cost_7|cap_8|rel_1,truck,cost_7,cap_8,rel_1,41,182.632545,0.192535101614203,1.0,0.0,182.632545,1.0,0.44242473869044163
truck|cost_6|cap_10|rel_4,truck,cost_6,cap_10,rel_4,3,168.0169,0.18103525767747788,1.0,0.46927128381860816,168.0169,1.0,0.314102485052706
truck|cost_4|cap_8|rel_4,truck,cost_4,cap_8,rel_4,28,163.12354,0.1658904929517475,1.0,0.4520150199437135,163.12354,1.0,0.2850800255098025
truck|cost_6|cap_9|rel_3,truck,cost_6,cap_9,rel_3,10,157.0804,0.18194875482292744,1.0,0.16092982926318192,157.0804,1.0,0.38402126197847386
truck|cost_8|cap_8|rel_4,truck,cost_8,cap_8,rel_4,29,154.90063,0.20637433701507024,1.0,0.4497001998757541,154.90063,1.0,0.37333443006009637
truck|cost_9|cap_8|rel_4,truck,cost_9,cap_8,rel_4,29,154.89998,0.22440406877084004,1.0,0.41686208562230564,154.89998,1.0,0.4196473633454219
truck|cost_5|cap_8|rel_1,truck,cost_5,cap_8,rel_1,29,152.69999,0.1739864438341578,1.0,0.0,152.69999,1.0,0.4022225236895057
truck|cost_10|cap_10|rel_5,truck,cost_10,cap_10,rel_5,2,146.75150000000002,0.2887556175183964,1.0,0.8651059784738145,146.75150000000002,1.0,0.4603579229824683
