origin_date,hs_code,actual_supply,demand_proxy,demand_proxy_ma12,month,q10,q50,q90,prediction_interval_width,forecast_date,horizon_months,cqr_qhat,cqr_qhat_global,predicted_gap_pct,lower_gap_pct,upper_gap_pct,forecast_month,seasonal_index,demand_proxy_base,demand_proxy_seasonal,demand_proxy_selected,risk_q10,risk_q50,risk_q90,demand_proxy_used,baseline_supply_demand_ratio,risk_supply_demand_ratio,actual_supply_demand_ratio,baseline_shortfall_usd,risk_shortfall_usd,actual_shortfall_usd,baseline_shortage_flag,risk_shortage_flag,actual_shortage_flag,track,trigger_active,initial_inventory_months,initial_inventory_usd,baseline_ending_inventory_usd,baseline_cumulative_shortfall_usd,baseline_stockout_step,baseline_stockout_flag,risk_ending_inventory_usd,risk_cumulative_shortfall_usd,risk_stockout_step,risk_stockout_flag,actual_ending_inventory_usd,actual_cumulative_shortfall_usd,actual_stockout_step,actual_stockout_flag,risk_first_stockout_date,risk_ending_inventory_months,trigger_threshold_pct,effective_predicted_gap_pct,effective_lower_gap_pct,effective_upper_gap_pct,substitution_elasticity,elastic_predicted_gap_pct,elastic_lower_gap_pct,elastic_upper_gap_pct,breach_line_q10,module1_bias_factor
2021-02-01,854232,953435340,863927862.0,727046242.5,2,629990167.78074,699289081.1326338,707186933.6127079,77196765.83196783,2021-05-01,3,0.0,0.0,17.95,15.0,20.9,5,0.9841858388438136,863927862.0,850265567.5630125,850265567.5630125,629990167.78074,699289081.1326338,707186933.6127079,850265567.5630125,0.8224360809257516,0.8224360809257516,1.1213382928497122,150976486.43037868,150976486.43037868,0.0,False,False,False,baseline,True,1.0,850265567.5630125,397336108.27187645,0.0,,False,397336108.27187645,0.0,,False,1159774884.8739748,0.0,,False,,0.46730824277725463,,,,,,,,,,
2021-03-01,854232,997911927,947960556.0,700247524.8333334,3,655441499.0506058,748933062.9278493,842588472.7595937,187146973.70898795,2021-06-01,3,0.0,0.0,17.95,15.0,20.9,6,1.0261889160004019,947960556.0,972786615.3727782,972786615.3727782,655441499.0506058,748933062.9278493,842588472.7595937,972786615.3727782,0.7698842182782842,0.7698842182782842,1.025828183930752,223853552.44492888,223853552.44492888,0.0,True,True,False,baseline,True,1.0,972786615.3727782,301225958.0379915,0.0,,False,301225958.0379915,0.0,,False,1048162550.2544436,0.0,,False,,0.3096526548348527,,,,,,,,,,
2021-04-01,854232,936180082,848113278.0,678967883.75,4,618531460.9178993,832222803.9177291,854837381.8964639,236305920.97856462,2021-07-01,3,0.0,0.0,19.0,15.89,22.11,7,1.0399399365257673,848113278.0,881986868.4899805,881986868.4899805,618531460.9178993,832222803.9177291,854837381.8964639,881986868.4899805,0.9435773180416499,0.9435773180416499,1.061444467538164,49764064.57225132,49764064.57225132,0.0,False,False,False,baseline,True,1.0,881986868.4899805,732694674.7732265,0.0,,False,732694674.7732265,0.0,,False,1044566509.0200391,0.0,,False,,0.8307319541249497,,,,,,,,,,
2021-05-01,854232,1198253513,874122677.0,666289270.25,5,639538047.0324365,742267382.778407,858546068.2015371,219008021.16910064,2021-08-01,3,0.0,0.0,19.0,15.89,22.11,8,1.0341581370688429,874122677.0,903981079.2159499,903981079.2159499,639538047.0324365,742267382.778407,858546068.2015371,903981079.2159499,0.8211094234651437,0.8211094234651437,1.3255294170971825,161713696.43754292,161713696.43754292,0.0,False,False,False,baseline,True,1.0,903981079.2159499,418839989.90332115,0.0,,False,418839989.90332115,0.0,,False,1786798380.5681,0.0,,False,,0.463328270395431,,,,,,,,,,
2021-06-01,854232,1253630927,704946657.0,672898658.8333334,6,692325902.0769578,958437190.2920256,958437190.2920256,266111288.21506774,2021-09-01,3,0.0,0.0,19.0,15.89,22.11,9,1.0233014017400692,704946657.0,721372902.2600758,721372902.2600758,692325902.0769578,958437190.2920256,958437190.2920256,721372902.2600758,1.3286293223507877,1.3286293223507877,1.737840336214944,0.0,0.0,0.0,False,False,False,baseline,True,1.0,721372902.2600758,1432565766.3559253,0.0,,False,1432565766.3559253,0.0,,False,2318146976.479849,0.0,,False,,1.9858879670523635,,,,,,,,,,
2021-07-01,854232,1332305835,544270195.0,697312431.3333334,7,711374462.0142143,933890424.4332962,933890424.4332962,222515962.41908193,2021-10-01,3,0.0,0.0,18.35,15.32,21.41,10,1.0076880061437614,544270195.0,548454547.6030263,548454547.6030263,711374462.0142143,933890424.4332962,933890424.4332962,548454547.6030263,1.7027672183862537,1.7027672183862537,2.42920008745069,0.0,0.0,0.0,False,False,False,baseline,True,1.0,548454547.6030263,1704762178.0938358,0.0,,False,1704762178.0938358,0.0,,False,2900008409.793947,0.0,,False,,3.1083016551587606,,,,,,,,,,
2021-08-01,854232,1732576716,784323750.0,729971588.5833334,8,759261536.3295474,906013782.2416834,906013782.2416834,146752245.91213596,2021-11-01,3,0.0,0.0,18.35,15.32,21.41,11,0.9553558198134668,784323750.0,749308259.1804227,749308259.1804227,759261536.3295474,906013782.2416834,906013782.2416834,749308259.1804227,1.2091335857323418,1.2091335857323418,2.3122349110298814,0.0,0.0,0.0,False,False,False,baseline,True,1.0,749308259.1804227,1219424828.364205,0.0,,False,1219424828.364205,0.0,,False,3699113629.6391544,0.0,,False,,1.6274007571970255,,,,,,,,,,
2021-09-01,854232,991191349,636911176.0,764465735.5,9,774518544.6890227,1027588775.9162185,1027588775.9162185,253070231.22719586,2021-12-01,3,0.0,0.0,18.35,15.32,21.41,12,0.931809483054692,636911176.0,593479873.660316,593479873.660316,774518544.6890227,1027588775.9162185,1027588775.9162185,593479873.660316,1.7314635618197374,1.7314635618197374,1.6701347307479513,0.0,0.0,0.0,False,False,False,baseline,True,1.0,593479873.660316,1895806580.4280238,0.0,,False,1895806580.4280238,0.0,,False,1786614299.679368,0.0,,False,,3.194390685459213,,,,,,,,,,
2021-10-01,854232,1133481025,615658309.0,815859048.0833334,10,788079393.2214196,927447238.6143196,927447238.6143196,139367845.3929,2022-01-01,3,0.0,0.0,18.48,15.44,21.56,1,1.0633229825471011,615658309.0,654643629.3557848,654643629.3557848,788079393.2214196,927447238.6143196,927447238.6143196,654643629.3557848,1.4167207882661177,1.4167207882661177,1.7314474229519727,0.0,0.0,0.0,False,False,False,baseline,True,1.0,654643629.3557848,1473054457.1313891,0.0,,False,1473054457.1313891,0.0,,False,2091155816.2884302,0.0,,False,,2.250162364798353,,,,,,,,,,
2021-11-01,854232,1253118831,570494666.0,875579675.25,11,930037410.2576464,1122967471.427913,1122967471.427913,192930061.1702665,2022-02-01,3,0.0,0.0,18.48,15.44,21.56,2,0.886406071809556,570494666.0,505689935.87736464,505689935.87736464,930037410.2576464,1122967471.427913,1122967471.427913,505689935.87736464,2.2206640705229397,2.2206640705229397,2.478037908399061,0.0,0.0,0.0,False,False,False,baseline,True,1.0,505689935.87736464,2357522542.5290093,0.0,,False,2357522542.5290093,0.0,,False,2747976621.2452707,0.0,,False,,4.661992211568819,,,,,,,,,,
2021-12-01,854232,1182805405,769387093.0,972419846.0833334,12,1040632868.9060866,1406444504.4652627,1406444504.4652627,365811635.5591761,2022-03-01,3,0.0,0.0,18.48,15.44,21.56,3,1.0431200135517729,769387093.0,802563074.8767191,802563074.8767191,1040632868.9060866,1406444504.4652627,1406444504.4652627,802563074.8767191,1.7524410834392115,1.7524410834392115,1.4737849796811167,0.0,0.0,0.0,False,False,False,baseline,True,1.0,802563074.8767191,2614207363.6423507,0.0,,False,2614207363.6423507,0.0,,False,1943290065.246562,0.0,,False,,3.2573232503176355,,,,,,,,,,
2021-01-01,854233,238372697,649675156.0,433803333.8333333,1,465739306.99429,551300504.8590474,685315340.8472263,219576033.85293627,2021-04-01,3,0.0,0.0,17.95,15.0,20.9,4,0.9709436221613341,649675156.0,630797949.1948698,630797949.1948698,465739306.99429,551300504.8590474,685315340.8472263,630797949.1948698,0.8739732041974925,0.8739732041974925,0.37789072920140476,79497444.33582234,79497444.33582234,392425252.19486976,False,False,True,baseline,True,1.0,630797949.1948698,392305616.1874027,0.0,,False,392305616.1874027,0.0,,False,0.0,546477807.3897395,2.0,True,,0.6219196125924775,,,,,,,,,,
2021-02-01,854233,274710441,489440485.0,402654392.6666667,2,416614972.96557724,524191358.55682534,616573038.0352468,199958065.0696696,2021-05-01,3,0.0,0.0,17.95,15.0,20.9,5,0.9876144075928325,489440485.0,483378474.6452236,483378474.6452236,416614972.96557724,524191358.55682534,616573038.0352468,483378474.6452236,1.0844325638239403,1.0844325638239403,0.5683133515649909,0.0,0.0,208668033.64522362,False,False,True,baseline,True,1.0,483378474.6452236,605817126.380029,0.0,,False,605817126.380029,0.0,,False,0.0,142625626.29044724,3.0,True,,1.253297691471821,,,,,,,,,,
2021-03-01,854233,316570655,681107675.0,382942323.75,3,461262312.16739726,507793971.1327996,624214053.1347526,162951740.96735537,2021-06-01,3,0.0,0.0,17.95,15.0,20.9,6,1.0198510311732338,681107675.0,694628364.6887538,694628364.6887538,461262312.16739726,507793971.1327996,624214053.1347526,694628364.6887538,0.7310297087570413,0.7310297087570413,0.455741042394443,186834393.55595422,186834393.55595422,378057709.68875384,True,True,True,baseline,True,1.0,694628364.6887538,134125184.02089119,0.0,,False,134125184.02089119,0.0,,False,0.0,439544764.3775077,2.0,True,,0.19308912627112404,,,,,,,,,,
2021-04-01,854233,337167156,595656409.0,349691968.1666667,4,396799411.4738619,544220312.5087017,554706119.4707931,157906707.99693125,2021-07-01,3,0.0,0.0,19.0,15.89,22.11,7,0.9083297421062264,595656409.0,541052432.370891,541052432.370891,396799411.4738619,544220312.5087017,554706119.4707931,541052432.370891,1.0058550335388552,1.0058550335388552,0.6231690975355827,0.0,0.0,203885276.37089097,False,False,True,baseline,True,1.0,541052432.370891,550556072.7843231,0.0,,False,550556072.7843231,0.0,,False,0.0,70603396.74178195,3.0,True,,1.0175651006165654,,,,,,,,,,
2021-05-01,854233,348782673,435038259.0,319918325.5,5,415035752.74906296,537565105.0400062,575800307.2612284,160764554.5121655,2021-08-01,3,0.0,0.0,19.0,15.89,22.11,8,1.067619880055415,435038259.0,464455493.8930966,464455493.8930966,415035752.74906296,537565105.0400062,575800307.2612284,464455493.8930966,1.1574092934806304,1.1574092934806304,0.7509496121500913,0.0,0.0,115672820.89309663,False,False,True,baseline,True,1.0,464455493.8930966,683784327.3338251,0.0,,False,683784327.3338251,0.0,,False,117437031.21380669,0.0,,False,,1.4722278804418907,,,,,,,,,,
2021-06-01,854233,343416372,532757991.0,306557674.0,6,422419146.1196283,573766915.7412748,573766915.7412748,151347769.62164652,2021-09-01,3,0.0,0.0,19.0,15.89,22.11,9,1.0095432834319742,532757991.0,537842251.5087621,537842251.5087621,422419146.1196283,573766915.7412748,573766915.7412748,537842251.5087621,1.0667940537057778,1.0667940537057778,0.6385076126627164,0.0,0.0,194425879.50876212,False,False,True,baseline,True,1.0,537842251.5087621,645616244.2063003,0.0,,False,645616244.2063003,0.0,,False,0.0,45435387.01752424,3.0,True,,1.2003821611173335,,,,,,,,,,
2021-07-01,854233,313533306,514803346.0,288542062.6666667,7,441338291.5810074,562116307.2623281,562116307.2623281,120778015.68132073,2021-10-01,3,0.0,0.0,18.35,15.32,21.41,10,1.1225335671812395,514803346.0,577884036.3822179,577884036.3822179,441338291.5810074,562116307.2623281,562116307.2623281,577884036.3822179,0.9727147176125475,0.9727147176125475,0.5425540182124466,15767729.119889736,15767729.119889736,264350730.38221788,False,False,True,baseline,True,1.0,577884036.3822179,530580849.0225487,0.0,,False,530580849.0225487,0.0,,False,0.0,215168154.76443577,3.0,True,,0.9181441528376423,,,,,,,,,,
2021-08-01,854233,372936481,291134002.0,273739046.8333333,8,274503565.0318336,320484136.82031846,374300994.4998334,99797429.46799982,2021-11-01,3,0.0,0.0,18.35,15.32,21.41,11,1.0695760636727996,291134002.0,311389959.860469,311389959.860469,274503565.0318336,320484136.82031846,374300994.4998334,311389959.860469,1.029205106561318,1.029205106561318,1.1976509492056502,0.0,0.0,0.0,False,False,False,baseline,True,1.0,311389959.860469,338672490.7400174,0.0,,False,338672490.7400174,0.0,,False,496029523.27906203,0.0,,False,,1.0876153196839535,,,,,,,,,,
2021-09-01,854233,382262505,261449137.0,278543102.75,9,303666455.230831,316957433.43235797,339023452.9765898,35356997.74575877,2021-12-01,3,0.0,0.0,18.35,15.32,21.41,12,0.9173793054357191,261449137.0,239848027.70782816,239848027.70782816,303666455.230831,316957433.43235797,339023452.9765898,239848027.70782816,1.3214927654875734,1.3214927654875734,1.593769640939698,0.0,0.0,0.0,False,False,False,baseline,True,1.0,239848027.70782816,471176244.8814174,0.0,,False,471176244.8814174,0.0,,False,667091459.5843437,0.0,,False,,1.9644782964627194,,,,,,,,,,
2021-10-01,854233,349602711,251984689.0,285373705.6666667,10,498671207.0506416,533391655.4122809,533391655.4122809,34720448.36163932,2022-01-01,3,0.0,0.0,18.48,15.44,21.56,1,1.0242661014545764,251984689.0,258099375.02827388,258099375.02827388,498671207.0506416,533391655.4122809,533391655.4122809,258099375.02827388,2.0666135102181076,2.0666135102181076,1.354527537936511,0.0,0.0,0.0,False,False,False,baseline,True,1.0,258099375.02827388,1083976216.1802952,0.0,,False,1083976216.1802952,0.0,,False,532609382.9434523,0.0,,False,,4.199840530654324,,,,,,,,,,
2021-11-01,854233,342698963,257803673.0,290502757.0833333,11,482249767.47359765,558762808.3466182,558762808.3466182,76513040.87302053,2022-02-01,3,0.0,0.0,18.48,15.44,21.56,2,0.8955013242004534,257803673.0,230863530.55524066,230863530.55524066,482249767.47359765,558762808.3466182,558762808.3466182,230863530.55524066,2.4203164830874764,2.4203164830874764,1.4844222566283571,0.0,0.0,0.0,False,False,False,baseline,True,1.0,230863530.55524066,1214561363.9293733,0.0,,False,1214561363.9293733,0.0,,False,566369827.8895187,0.0,,False,,5.260949449262429,,,,,,,,,,
2021-12-01,854233,404453949,244789184.0,300097157.75,12,477877378.685278,582421188.9871323,582421188.9871323,104543810.30185431,2022-03-01,3,0.0,0.0,18.48,15.44,21.56,3,1.0068416715341968,244789184.0,246463951.19205207,246463951.19205207,477877378.685278,582421188.9871323,582421188.9871323,246463951.19205207,2.363109031443273,2.363109031443273,1.6410267994317653,0.0,0.0,0.0,False,False,False,baseline,True,1.0,246463951.19205207,1254335664.5772927,0.0,,False,1254335664.5772927,0.0,,False,720433944.6158957,0.0,,False,,5.0893270943298194,,,,,,,,,,
2021-01-01,854239,4001548201,4153479501.0,3794422087.9166665,1,3885607562.447651,4470685242.54339,4470685242.54339,585077680.0957394,2021-04-01,3,0.0,0.0,17.95,15.0,20.9,4,0.9992489714927794,4153479501.0,4150360119.4905925,4150360119.4905925,3885607562.447651,4470685242.54339,4470685242.54339,4150360119.4905925,1.0771800792775819,1.0771800792775819,0.964144817749247,0.0,0.0,148811918.49059248,False,False,False,baseline,True,1.0,4150360119.4905925,5111335488.648985,0.0,,False,5111335488.648985,0.0,,False,3703924364.0188146,0.0,,False,,1.2315402378327451,,,,,,,,,,
2021-02-01,854239,4949540990,3409319222.0,3805740656.0833335,2,3601791624.8304305,4083420142.2820883,4325643093.93717,723851469.1067395,2021-05-01,3,0.0,0.0,17.95,15.0,20.9,5,0.9900297741796685,3409319222.0,3375327539.4630632,3375327539.4630632,3601791624.8304305,4083420142.2820883,4325643093.93717,3375327539.4630632,1.2097848562962474,1.2097848562962474,1.4663883525766976,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3375327539.4630632,5499605347.920138,0.0,,False,5499605347.920138,0.0,,False,8097967891.073874,0.0,,False,,1.629354568888742,,,,,,,,,,
2021-03-01,854239,5165541075,4128265570.0,3808263728.4166665,3,3526558290.9462585,4133937077.881152,4185393100.440002,658834809.4937434,2021-06-01,3,0.0,0.0,17.95,15.0,20.9,6,0.995272730288584,4128265570.0,4108750145.2102575,4108750145.2102575,3526558290.9462585,4133937077.881152,4185393100.440002,4108750145.2102575,1.0061300716229378,1.0061300716229378,1.2572049631739444,0.0,0.0,0.0,False,False,False,baseline,True,1.0,4108750145.2102575,4184310943.2229414,0.0,,False,4184310943.2229414,0.0,,False,7279122934.579484,0.0,,False,,1.018390214868813,,,,,,,,,,
2021-04-01,854239,5132813343,2927896194.0,3846506966.75,4,5627753435.545615,5627753435.545615,5627753435.545615,0.0,2021-07-01,3,0.0,0.0,19.0,15.89,22.11,7,1.006608074293256,2927896194.0,2947243949.572893,2947243949.572893,5627753435.545615,5627753435.545615,5627753435.545615,2947243949.572893,1.9094969849242287,1.9094969849242287,1.7415637900431804,0.0,0.0,0.0,False,False,False,baseline,True,1.0,2947243949.572893,10988772407.49106,0.0,,False,10988772407.49106,0.0,,False,9503952129.854214,0.0,,False,,3.7284909547726865,,,,,,,,,,
2021-05-01,854239,5828396539,3009123238.0,3935977967.3333335,5,3355762298.6969433,3960478946.5165744,4243255765.402409,887493466.7054658,2021-08-01,3,0.0,0.0,19.0,15.89,22.11,8,0.9896858317691425,3009123238.0,2978086634.695885,2978086634.695885,3355762298.6969433,3960478946.5165744,4243255765.402409,2978086634.695885,1.3298736512146527,1.3298736512146527,1.9570943541725345,0.0,0.0,0.0,False,False,False,baseline,True,1.0,2978086634.695885,5925263570.157953,0.0,,False,5925263570.157953,0.0,,False,11529016347.60823,0.0,,False,,1.9896209536439582,,,,,,,,,,
2021-06-01,854239,5528839173,3353374516.0,4097679446.6666665,6,5196716971.955686,5196716971.955686,5196716971.955686,0.0,2021-09-01,3,0.0,0.0,19.0,15.89,22.11,9,1.0253785493078071,3353374516.0,3438478296.50185,3438478296.50185,5196716971.955686,5196716971.955686,5196716971.955686,3438478296.50185,1.5113420890987117,1.5113420890987117,1.6079319676453352,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3438478296.50185,8713194322.863354,0.0,,False,8713194322.863354,0.0,,False,9709560925.9963,0.0,,False,,2.5340262672961344,,,,,,,,,,
2021-07-01,854239,5547431961,3714744787.0,4248693326.5833335,7,4588997366.890129,4588997366.890129,4588997366.890129,0.0,2021-10-01,3,0.0,0.0,18.35,15.32,21.41,10,1.063171130497329,3714744787.0,3949409414.70385,3949409414.70385,4588997366.890129,4588997366.890129,4588997366.890129,3949409414.70385,1.161945213835026,1.161945213835026,1.4046231672884133,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3949409414.70385,5868173271.262688,0.0,,False,5868173271.262688,0.0,,False,8743477053.5923,0.0,,False,,1.4858356415050775,,,,,,,,,,
2021-08-01,854239,6339158601,3894961359.0,4366865706.25,8,4609847542.913756,4609847542.913756,4609847542.913756,0.0,2021-11-01,3,0.0,0.0,18.35,15.32,21.41,11,0.9591099804276263,3894961359.0,3735696312.7968507,3735696312.7968507,4609847542.913756,4609847542.913756,4609847542.913756,3735696312.7968507,1.2339995430363138,1.2339995430363138,1.6969148641137755,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3735696312.7968507,6358150003.14757,0.0,,False,6358150003.14757,0.0,,False,11546083177.4063,0.0,,False,,1.7019986291089422,,,,,,,,,,
2021-09-01,854239,6827858123,3833871283.0,4527985304.583333,9,5565294291.800349,5565294291.800349,5565294291.800349,0.0,2021-12-01,3,0.0,0.0,18.35,15.32,21.41,12,0.9781425847305427,3833871283.0,3750072766.277822,3750072766.277822,5565294291.800349,5565294291.800349,5565294291.800349,3750072766.277822,1.4840496808077264,1.4840496808077264,1.8207268361293878,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3750072766.277822,9195737342.8454,0.0,,False,9195737342.8454,0.0,,False,12983428836.444355,0.0,,False,,2.452149042423178,,,,,,,,,,
2021-10-01,854239,5950743962,4818027752.0,4669232628.75,10,5968161076.899492,5968161076.899492,5968161076.899492,0.0,2022-01-01,3,0.0,0.0,18.48,15.44,21.56,1,1.0240084622736525,4818027752.0,4933701189.5173025,4933701189.5173025,5968161076.899492,5968161076.899492,5968161076.899492,4933701189.5173025,1.2096721807109274,1.2096721807109274,1.2061419476809057,0.0,0.0,0.0,False,False,False,baseline,True,1.0,4933701189.5173025,8037080851.663873,0.0,,False,8037080851.663873,0.0,,False,7984829506.965394,0.0,,False,,1.6290165421327827,,,,,,,,,,
2021-11-01,854239,6186499041,3947026876.0,4730016312.833333,11,5455295844.2715435,5455295844.2715435,5455295844.2715435,0.0,2022-02-01,3,0.0,0.0,18.48,15.44,21.56,2,0.9418373804749332,3947026876.0,3717457453.555999,3717457453.555999,5455295844.2715435,5455295844.2715435,5455295844.2715435,3717457453.555999,1.467480371309478,1.467480371309478,1.6641748071876912,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3717457453.555999,8930972625.702633,0.0,,False,8930972625.702633,0.0,,False,11124582215.888,0.0,,False,,2.402441113928434,,,,,,,,,,
2021-12-01,854239,6864853896,4342974757.0,4929360623.25,12,5384110260.220493,5384110260.220493,5384110260.220493,0.0,2022-03-01,3,0.0,0.0,18.48,15.44,21.56,3,1.0275065302646784,4342974757.0,4462434923.5921545,4462434923.5921545,5384110260.220493,5384110260.220493,5384110260.220493,4462434923.5921545,1.2065409025363247,1.2065409025363247,1.5383650436461616,0.0,0.0,0.0,False,False,False,baseline,True,1.0,4462434923.5921545,7227460933.47717,0.0,,False,7227460933.47717,0.0,,False,11669691840.81569,0.0,,False,,1.619622707608974,,,,,,,,,,
2022-01-01,854231,10949323255,9747111924.0,13130941594.833334,1,6225816472.937124,9310534496.857147,12963144609.86666,567892089.089489,2022-04-01,3,3084718023.920023,3084718023.920023,16.6,13.81,19.4,4,0.9440601236315116,9747111924.0,9201859688.021622,9201859688.021622,6225816472.937124,9310534496.857147,12963144609.86666,9201859688.021622,1.0118100919292425,1.0118100919292425,1.1899033050083465,0.0,0.0,0.0,False,False,False,baseline,True,1.0,9201859688.021622,9527884114.528198,0.0,,False,9527884114.528198,0.0,,False,14444250388.956757,0.0,,False,,1.0354302757877274,,,,,,,,,,
2022-02-01,854231,12362946187,9780814160.0,13101360780.5,2,8165596390.587896,11250314414.50792,14335032438.427942,0.0,2022-05-01,3,3084718023.920023,3084718023.920023,16.6,13.81,19.4,5,1.0509202615286986,9780814160.0,10278855774.990799,10278855774.990799,8165596390.587896,11250314414.50792,14335032438.427942,10278855774.990799,1.0945103872243007,1.0945103872243007,1.2027550981968191,0.0,0.0,0.0,False,False,False,baseline,True,1.0,10278855774.990799,13193231693.54216,0.0,,False,13193231693.54216,0.0,,False,16531127011.018402,0.0,,False,,1.2835311616729022,,,,,,,,,,
2022-03-01,854231,15732363391,17742933078.0,13131646378.166666,3,5760495535.649992,8910369222.375544,14508316063.190786,2578384479.7007484,2022-06-01,3,3084718023.920023,3084718023.920023,16.6,13.81,19.4,6,1.017448821258098,17742933078.0,18052526345.872417,18052526345.872417,5760495535.649992,8910369222.375544,14508316063.190786,18052526345.872417,0.4935801810594137,0.4935801810594137,0.871477104621265,9142157123.496874,9142157123.496874,2320162954.8724174,True,True,False,baseline,True,1.0,18052526345.872417,0.0,9373945024.6182,2.0,True,0.0,9373945024.6182,2.0,True,11092037481.255165,0.0,,False,2022-05-01,0.0,,,,,,,,,,
2022-04-01,854231,9305510816,12570026058.0,12977486529.5,4,7197043976.945713,10281762000.865736,13366480024.785759,0.0,2022-07-01,3,3084718023.920023,3084718023.920023,15.77,13.08,18.46,7,0.9898857016834234,12570026058.0,12442889064.602247,12442889064.602247,7197043976.945713,10281762000.865736,13366480024.785759,12442889064.602247,0.8263162957962452,0.8263162957962452,0.747857733657088,2161127063.736511,2161127063.736511,3137378248.602247,False,False,True,baseline,True,1.0,12442889064.602247,5959507873.392714,0.0,,False,5959507873.392714,0.0,,False,3030754318.7955055,0.0,,False,,0.47894888738873576,,,,,,,,,,
2022-05-01,854231,9284253916,14704496724.0,12842427962.583334,5,6385384083.237856,10217069238.041681,14938650097.258951,2383829966.1810493,2022-08-01,3,3084718023.920023,3084718023.920023,15.77,13.08,18.46,8,1.0807059466328355,14704496724.0,15891237051.869848,15891237051.869848,6385384083.237856,10217069238.041681,14938650097.258951,15891237051.869848,0.6429373122238766,0.6429373122238766,0.5842373306556121,5674167813.828167,5674167813.828167,6606983135.869848,True,True,True,baseline,True,1.0,15891237051.869848,0.0,1131266389.6146526,3.0,True,0.0,1131266389.6146526,3.0,True,0.0,3929712355.7396965,3.0,True,2022-08-01,0.0,,,,,,,,,,
2022-06-01,854231,12739791163,15480777499.0,12647298751.166666,6,7547062131.345608,10631780155.26563,13716498179.185654,0.0,2022-09-01,3,3084718023.920023,3084718023.920023,15.77,13.08,18.46,9,1.0260655103385352,15480777499.0,15884291864.948748,15884291864.948748,7547062131.345608,10631780155.26563,13716498179.185654,15884291864.948748,0.6693266684885316,0.6693266684885316,0.8020370861550589,5252511709.683117,5252511709.683117,3144500701.9487476,True,True,False,baseline,True,1.0,15884291864.948748,126756735.8993969,0.0,,False,126756735.8993969,0.0,,False,6450789759.102507,0.0,,False,,0.007980005465594981,,,,,,,,,,
2022-07-01,854231,12332135325,12542491149.0,12668264242.166666,7,5950157181.406456,9034875205.326479,12393543839.846972,273950610.6004696,2022-10-01,3,3084718023.920023,3084718023.920023,11.19,9.16,13.25,10,1.0468016294450389,12542491149.0,13129500172.073177,13129500172.073177,5950157181.406456,9034875205.326479,12393543839.846972,13129500172.073177,0.6881355030211977,0.6881355030211977,0.9392692153834465,4094624966.7466984,4094624966.7466984,797364847.0731773,True,True,False,baseline,True,1.0,13129500172.073177,845625271.833086,0.0,,False,845625271.833086,0.0,,False,10737405630.853645,0.0,,False,,0.06440650906359369,,,,,,,,,,
2022-08-01,854231,9884640002,15422237298.0,12398515881.083334,8,5606944018.239607,9655760664.565079,13374920263.737827,1598540197.6581745,2022-11-01,3,3084718023.920023,3084718023.920023,11.19,9.16,13.25,11,0.9869961007053311,15422237298.0,15221688077.27832,15221688077.27832,5606944018.239607,9655760664.565079,13374920263.737827,15221688077.27832,0.6343423026108649,0.6343423026108649,0.6493786991178051,5565927412.713242,5565927412.713242,5337048075.27832,True,True,True,baseline,True,1.0,15221688077.27832,0.0,1476094160.8614044,3.0,True,0.0,1476094160.8614044,3.0,True,0.0,789456148.5566406,3.0,True,2022-11-01,0.0,,,,,,,,,,
2022-09-01,854231,9506948455,13564183498.0,11887017265.916666,9,7055946418.764555,10140664442.684578,13225382466.6046,0.0,2022-12-01,3,3084718023.920023,3084718023.920023,11.19,9.16,13.25,12,1.075492432541878,13564183498.0,14588176705.70842,14588176705.70842,7055946418.764555,10140664442.684578,13225382466.6046,14588176705.70842,0.6951289833716155,0.6951289833716155,0.6516886000756961,4447512263.023842,4447512263.023842,5081228250.70842,True,True,True,baseline,True,1.0,14588176705.70842,1245639916.6368942,0.0,,False,1245639916.6368942,0.0,,False,0.0,655508046.4168396,3.0,True,,0.08538695011484675,,,,,,,,,,
2022-10-01,854231,7572954940,10211091043.0,11818317904.666666,10,6489288250.70718,9574006274.627203,12658724298.547226,0.0,2023-01-01,3,3084718023.920023,3084718023.920023,6.03,4.67,7.41,1,0.8786212457661585,10211091043.0,8971681532.832323,8971681532.832323,6489288250.70718,9574006274.627203,12658724298.547226,8971681532.832323,1.0671362151666488,1.0671362151666488,0.8440953808142194,0.0,0.0,1398726592.832323,False,False,False,baseline,True,1.0,8971681532.832323,10778655758.216963,0.0,,False,10778655758.216963,0.0,,False,4775501754.335354,0.0,,False,,1.2014086454999462,,,,,,,,,,
