month,hs_code,source,confidence,node_id,node_type,state,handling_capacity,storage_capacity
2011-06,8542,us_census_port_observed,high,0901,Port,XX,163526,245289.0
2011-06,8542,us_census_port_observed,high,1001,Port,NY,11235,16852.5
2011-06,8542,us_census_port_observed,high,1003,Port,NY,1217042,1825563.0
2011-06,8542,us_census_port_observed,high,1012,Port,NY,33966369,50949553.5
2011-06,8542,us_census_port_observed,high,1101,Port,NY,2842150,4263225.0
2011-06,8542,us_census_port_observed,high,1108,Port,NY,58540,87810.0
2011-06,8542,us_census_port_observed,high,1109,Port,NY,0,0.0
2011-06,8542,us_census_port_observed,high,1303,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,1401,Port,XX,33226,49839.0
2011-06,8542,us_census_port_observed,high,1512,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,1601,Port,XX,174801,262201.5
2011-06,8542,us_census_port_observed,high,1703,Port,XX,6169,9253.5
2011-06,8542,us_census_port_observed,high,1704,Port,XX,3049406,4574109.0
2011-06,8542,us_census_port_observed,high,1801,Port,XX,80357,120535.5
2011-06,8542,us_census_port_observed,high,1808,Port,XX,269053,403579.5
2011-06,8542,us_census_port_observed,high,1910,Port,XX,27253,40879.5
2011-06,8542,us_census_port_observed,high,2002,Port,XX,167905479,251858218.5
2011-06,8542,us_census_port_observed,high,2006,Port,XX,62858,94287.0
2011-06,8542,us_census_port_observed,high,2007,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,2301,Port,XX,18871,28306.5
2011-06,8542,us_census_port_observed,high,2304,Port,XX,6357944,9536916.0
2011-06,8542,us_census_port_observed,high,2305,Port,XX,234079,351118.5
2011-06,8542,us_census_port_observed,high,2402,Port,XX,4163208,6244812.0
2011-06,8542,us_census_port_observed,high,2408,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,2501,Port,XX,10605,15907.5
2011-06,8542,us_census_port_observed,high,2505,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,2506,Port,XX,565567,848350.5
2011-06,8542,us_census_port_observed,high,2507,Port,XX,61515,92272.5
2011-06,8542,us_census_port_observed,high,2601,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,2604,Port,XX,88340,132510.0
2011-06,8542,us_census_port_observed,high,2605,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,2704,Port,CA,2266928,3400392.0
2011-06,8542,us_census_port_observed,high,2709,Port,CA,131778,197667.0
2011-06,8542,us_census_port_observed,high,2720,Port,CA,98844859,148267288.5
2011-06,8542,us_census_port_observed,high,2722,Port,CA,21546,32319.0
2011-06,8542,us_census_port_observed,high,2801,Port,CA,67588534,101382801.0
2011-06,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2011-06,8542,us_census_port_observed,high,2811,Port,CA,111529,167293.5
2011-06,8542,us_census_port_observed,high,2834,Port,CA,0,0.0
2011-06,8542,us_census_port_observed,high,2904,Port,XX,19649,29473.5
2011-06,8542,us_census_port_observed,high,2910,Port,XX,286549,429823.5
2011-06,8542,us_census_port_observed,high,3001,Port,IL,657115,985672.5
2011-06,8542,us_census_port_observed,high,3002,Port,IL,180774,271161.0
2011-06,8542,us_census_port_observed,high,3004,Port,IL,2178,3267.0
2011-06,8542,us_census_port_observed,high,3029,Port,IL,449751,674626.5
2011-06,8542,us_census_port_observed,high,3126,Port,XX,174310816,261466224.0
2011-06,8542,us_census_port_observed,high,3205,Port,XX,6192059,9288088.5
2011-06,8542,us_census_port_observed,high,3307,Port,XX,509103,763654.5
2011-06,8542,us_census_port_observed,high,3310,Port,XX,10157,15235.5
2011-06,8542,us_census_port_observed,high,3401,Port,XX,4815,7222.5
2011-06,8542,us_census_port_observed,high,3403,Port,XX,9346,14019.0
2011-06,8542,us_census_port_observed,high,3501,Port,XX,9379,14068.5
2011-06,8542,us_census_port_observed,high,3502,Port,XX,6492,9738.0
2011-06,8542,us_census_port_observed,high,3801,Port,XX,569861,854791.5
2011-06,8542,us_census_port_observed,high,3802,Port,XX,341437,512155.5
2011-06,8542,us_census_port_observed,high,3807,Port,XX,551391,827086.5
2011-06,8542,us_census_port_observed,high,3901,Port,XX,7409850,11114775.0
2011-06,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,4101,Port,XX,19204737,28807105.5
2011-06,8542,us_census_port_observed,high,4102,Port,XX,691002,1036503.0
2011-06,8542,us_census_port_observed,high,4103,Port,XX,101950,152925.0
2011-06,8542,us_census_port_observed,high,4105,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,4110,Port,XX,31188,46782.0
2011-06,8542,us_census_port_observed,high,4115,Port,XX,259563,389344.5
2011-06,8542,us_census_port_observed,high,4581,Port,XX,0,0.0
2011-06,8542,us_census_port_observed,high,5201,Port,XX,232108,348162.0
2011-06,8542,us_census_port_observed,high,5203,Port,XX,23500,35250.0
2011-06,8542,us_census_port_observed,high,5206,Port,XX,177531386,266297079.0
2011-06,8542,us_census_port_observed,high,5301,Port,TX,43088,64632.0
2011-06,8542,us_census_port_observed,high,5309,Port,TX,402615786,603923679.0
2011-06,8542,us_census_port_observed,high,5401,Port,XX,28111406,42167109.0
2011-06,8542,us_census_port_observed,high,5501,Port,XX,16443695,24665542.5
2011-06,8542,us_census_port_observed,high,5506,Port,XX,15669,23503.5
2011-07,8542,us_census_port_observed,high,-,Port,XX,1177447864,1766171796.0
2011-07,8542,us_census_port_observed,high,0131,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,0209,Port,XX,18500,27750.0
2011-07,8542,us_census_port_observed,high,0211,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,0212,Port,XX,70522133,105783199.5
2011-07,8542,us_census_port_observed,high,0401,Port,XX,45300,67950.0
2011-07,8542,us_census_port_observed,high,0417,Port,XX,748451,1122676.5
2011-07,8542,us_census_port_observed,high,0701,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,0708,Port,XX,9367,14050.5
2011-07,8542,us_census_port_observed,high,0712,Port,XX,172720,259080.0
2011-07,8542,us_census_port_observed,high,0901,Port,XX,139817,209725.5
2011-07,8542,us_census_port_observed,high,1001,Port,NY,0,0.0
2011-07,8542,us_census_port_observed,high,1003,Port,NY,1075205,1612807.5
2011-07,8542,us_census_port_observed,high,1012,Port,NY,30719924,46079886.0
2011-07,8542,us_census_port_observed,high,1101,Port,NY,4464772,6697158.0
2011-07,8542,us_census_port_observed,high,1108,Port,NY,50075,75112.5
2011-07,8542,us_census_port_observed,high,1109,Port,NY,0,0.0
2011-07,8542,us_census_port_observed,high,1303,Port,XX,10123,15184.5
2011-07,8542,us_census_port_observed,high,1401,Port,XX,9051,13576.5
2011-07,8542,us_census_port_observed,high,1512,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,1601,Port,XX,26754,40131.0
2011-07,8542,us_census_port_observed,high,1703,Port,XX,44821,67231.5
2011-07,8542,us_census_port_observed,high,1704,Port,XX,3712527,5568790.5
2011-07,8542,us_census_port_observed,high,1801,Port,XX,92742,139113.0
2011-07,8542,us_census_port_observed,high,1808,Port,XX,186095,279142.5
2011-07,8542,us_census_port_observed,high,1809,Port,XX,58123,87184.5
2011-07,8542,us_census_port_observed,high,1910,Port,XX,31796,47694.0
2011-07,8542,us_census_port_observed,high,2002,Port,XX,122445312,183667968.0
2011-07,8542,us_census_port_observed,high,2006,Port,XX,618024,927036.0
2011-07,8542,us_census_port_observed,high,2007,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,2301,Port,XX,71522,107283.0
2011-07,8542,us_census_port_observed,high,2304,Port,XX,4686985,7030477.5
2011-07,8542,us_census_port_observed,high,2305,Port,XX,170851,256276.5
2011-07,8542,us_census_port_observed,high,2402,Port,XX,1290591,1935886.5
2011-07,8542,us_census_port_observed,high,2408,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,2501,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,2505,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,2506,Port,XX,324600,486900.0
2011-07,8542,us_census_port_observed,high,2507,Port,XX,35642,53463.0
2011-07,8542,us_census_port_observed,high,2601,Port,XX,12356,18534.0
2011-07,8542,us_census_port_observed,high,2604,Port,XX,296341,444511.5
2011-07,8542,us_census_port_observed,high,2605,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,2704,Port,CA,1735999,2603998.5
2011-07,8542,us_census_port_observed,high,2709,Port,CA,1032976,1549464.0
2011-07,8542,us_census_port_observed,high,2720,Port,CA,86629302,129943953.0
2011-07,8542,us_census_port_observed,high,2722,Port,CA,0,0.0
2011-07,8542,us_census_port_observed,high,2801,Port,CA,71841524,107762286.0
2011-07,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2011-07,8542,us_census_port_observed,high,2811,Port,CA,23384,35076.0
2011-07,8542,us_census_port_observed,high,2834,Port,CA,0,0.0
2011-07,8542,us_census_port_observed,high,2904,Port,XX,3191,4786.5
2011-07,8542,us_census_port_observed,high,2910,Port,XX,7436,11154.0
2011-07,8542,us_census_port_observed,high,3001,Port,IL,90221,135331.5
2011-07,8542,us_census_port_observed,high,3002,Port,IL,510899,766348.5
2011-07,8542,us_census_port_observed,high,3004,Port,IL,2319,3478.5
2011-07,8542,us_census_port_observed,high,3029,Port,IL,359250,538875.0
2011-07,8542,us_census_port_observed,high,3126,Port,XX,124573020,186859530.0
2011-07,8542,us_census_port_observed,high,3205,Port,XX,4395038,6592557.0
2011-07,8542,us_census_port_observed,high,3303,Port,XX,95359,143038.5
2011-07,8542,us_census_port_observed,high,3307,Port,XX,400407,600610.5
2011-07,8542,us_census_port_observed,high,3310,Port,XX,2407,3610.5
2011-07,8542,us_census_port_observed,high,3401,Port,XX,65491,98236.5
2011-07,8542,us_census_port_observed,high,3403,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,3501,Port,XX,33179,49768.5
2011-07,8542,us_census_port_observed,high,3502,Port,XX,6707,10060.5
2011-07,8542,us_census_port_observed,high,3801,Port,XX,204198,306297.0
2011-07,8542,us_census_port_observed,high,3802,Port,XX,1532813,2299219.5
2011-07,8542,us_census_port_observed,high,3807,Port,XX,231823,347734.5
2011-07,8542,us_census_port_observed,high,3901,Port,XX,13402994,20104491.0
2011-07,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,4101,Port,XX,20013479,30020218.5
2011-07,8542,us_census_port_observed,high,4102,Port,XX,122256,183384.0
2011-07,8542,us_census_port_observed,high,4103,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,4105,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,4110,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,4115,Port,XX,213033,319549.5
2011-07,8542,us_census_port_observed,high,4581,Port,XX,0,0.0
2011-07,8542,us_census_port_observed,high,5201,Port,XX,66762,100143.0
2011-07,8542,us_census_port_observed,high,5203,Port,XX,65100,97650.0
2011-07,8542,us_census_port_observed,high,5206,Port,XX,207158612,310737918.0
2011-07,8542,us_census_port_observed,high,5301,Port,TX,30712,46068.0
2011-07,8542,us_census_port_observed,high,5309,Port,TX,357309890,535964835.0
2011-07,8542,us_census_port_observed,high,5401,Port,XX,20248432,30372648.0
2011-07,8542,us_census_port_observed,high,5501,Port,XX,22914751,34372126.5
2011-07,8542,us_census_port_observed,high,5506,Port,XX,34380,51570.0
2011-08,8542,us_census_port_observed,high,-,Port,XX,1264831110,1897246665.0
2011-08,8542,us_census_port_observed,high,0131,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,0209,Port,XX,54223,81334.5
2011-08,8542,us_census_port_observed,high,0211,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,0212,Port,XX,72493408,108740112.0
2011-08,8542,us_census_port_observed,high,0401,Port,XX,681720,1022580.0
2011-08,8542,us_census_port_observed,high,0417,Port,XX,92165,138247.5
2011-08,8542,us_census_port_observed,high,0701,Port,XX,24778,37167.0
2011-08,8542,us_census_port_observed,high,0708,Port,XX,8026,12039.0
2011-08,8542,us_census_port_observed,high,0712,Port,XX,186630,279945.0
2011-08,8542,us_census_port_observed,high,0901,Port,XX,308775,463162.5
2011-08,8542,us_census_port_observed,high,1001,Port,NY,485654,728481.0
2011-08,8542,us_census_port_observed,high,1003,Port,NY,1013552,1520328.0
2011-08,8542,us_census_port_observed,high,1012,Port,NY,38266471,57399706.5
2011-08,8542,us_census_port_observed,high,1101,Port,NY,3301858,4952787.0
2011-08,8542,us_census_port_observed,high,1108,Port,NY,210323,315484.5
2011-08,8542,us_census_port_observed,high,1109,Port,NY,0,0.0
2011-08,8542,us_census_port_observed,high,1303,Port,XX,25914,38871.0
2011-08,8542,us_census_port_observed,high,1401,Port,XX,67722,101583.0
2011-08,8542,us_census_port_observed,high,1512,Port,XX,7517,11275.5
2011-08,8542,us_census_port_observed,high,1601,Port,XX,429425,644137.5
2011-08,8542,us_census_port_observed,high,1603,Port,XX,3850,5775.0
2011-08,8542,us_census_port_observed,high,1703,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,1704,Port,XX,4755683,7133524.5
2011-08,8542,us_census_port_observed,high,1801,Port,XX,4800,7200.0
2011-08,8542,us_census_port_observed,high,1808,Port,XX,175577,263365.5
2011-08,8542,us_census_port_observed,high,1809,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,1910,Port,XX,38251,57376.5
2011-08,8542,us_census_port_observed,high,2002,Port,XX,103960071,155940106.5
2011-08,8542,us_census_port_observed,high,2006,Port,XX,186305,279457.5
2011-08,8542,us_census_port_observed,high,2007,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,2301,Port,XX,3438,5157.0
2011-08,8542,us_census_port_observed,high,2304,Port,XX,4040275,6060412.5
2011-08,8542,us_census_port_observed,high,2305,Port,XX,67899,101848.5
2011-08,8542,us_census_port_observed,high,2402,Port,XX,3084656,4626984.0
2011-08,8542,us_census_port_observed,high,2408,Port,XX,21043,31564.5
2011-08,8542,us_census_port_observed,high,2501,Port,XX,3440,5160.0
2011-08,8542,us_census_port_observed,high,2505,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,2506,Port,XX,1076675,1615012.5
2011-08,8542,us_census_port_observed,high,2507,Port,XX,23184,34776.0
2011-08,8542,us_census_port_observed,high,2601,Port,XX,6968,10452.0
2011-08,8542,us_census_port_observed,high,2604,Port,XX,66747,100120.5
2011-08,8542,us_census_port_observed,high,2605,Port,XX,67899,101848.5
2011-08,8542,us_census_port_observed,high,2704,Port,CA,2519894,3779841.0
2011-08,8542,us_census_port_observed,high,2709,Port,CA,1666341,2499511.5
2011-08,8542,us_census_port_observed,high,2720,Port,CA,79010577,118515865.5
2011-08,8542,us_census_port_observed,high,2722,Port,CA,0,0.0
2011-08,8542,us_census_port_observed,high,2801,Port,CA,81643165,122464747.5
2011-08,8542,us_census_port_observed,high,2809,Port,CA,161347,242020.5
2011-08,8542,us_census_port_observed,high,2811,Port,CA,3444,5166.0
2011-08,8542,us_census_port_observed,high,2834,Port,CA,0,0.0
2011-08,8542,us_census_port_observed,high,2904,Port,XX,3767,5650.5
2011-08,8542,us_census_port_observed,high,2910,Port,XX,5205,7807.5
2011-08,8542,us_census_port_observed,high,3001,Port,IL,84058,126087.0
2011-08,8542,us_census_port_observed,high,3002,Port,IL,581129,871693.5
2011-08,8542,us_census_port_observed,high,3004,Port,IL,147392,221088.0
2011-08,8542,us_census_port_observed,high,3029,Port,IL,702620,1053930.0
2011-08,8542,us_census_port_observed,high,3126,Port,XX,217123219,325684828.5
2011-08,8542,us_census_port_observed,high,3205,Port,XX,4411311,6616966.5
2011-08,8542,us_census_port_observed,high,3303,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,3307,Port,XX,732946,1099419.0
2011-08,8542,us_census_port_observed,high,3310,Port,XX,2287,3430.5
2011-08,8542,us_census_port_observed,high,3401,Port,XX,13809,20713.5
2011-08,8542,us_census_port_observed,high,3403,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,3501,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,3502,Port,XX,2276,3414.0
2011-08,8542,us_census_port_observed,high,3801,Port,XX,1860856,2791284.0
2011-08,8542,us_census_port_observed,high,3802,Port,XX,736930,1105395.0
2011-08,8542,us_census_port_observed,high,3807,Port,XX,704766,1057149.0
2011-08,8542,us_census_port_observed,high,3901,Port,XX,13908546,20862819.0
2011-08,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,4101,Port,XX,20691014,31036521.0
2011-08,8542,us_census_port_observed,high,4102,Port,XX,126076,189114.0
2011-08,8542,us_census_port_observed,high,4103,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,4105,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,4110,Port,XX,3883,5824.5
2011-08,8542,us_census_port_observed,high,4115,Port,XX,217871,326806.5
2011-08,8542,us_census_port_observed,high,4581,Port,XX,0,0.0
2011-08,8542,us_census_port_observed,high,5201,Port,XX,26565,39847.5
2011-08,8542,us_census_port_observed,high,5203,Port,XX,97300,145950.0
2011-08,8542,us_census_port_observed,high,5206,Port,XX,182948061,274422091.5
2011-08,8542,us_census_port_observed,high,5301,Port,TX,48570,72855.0
2011-08,8542,us_census_port_observed,high,5309,Port,TX,380546920,570820380.0
2011-08,8542,us_census_port_observed,high,5401,Port,XX,23763583,35645374.5
2011-08,8542,us_census_port_observed,high,5501,Port,XX,15069040,22603560.0
2011-08,8542,us_census_port_observed,high,5506,Port,XX,21420,32130.0
2011-09,8542,us_census_port_observed,high,-,Port,XX,1280593771,1920890656.5
2011-09,8542,us_census_port_observed,high,0131,Port,XX,0,0.0
2011-09,8542,us_census_port_observed,high,0209,Port,XX,24880,37320.0
2011-09,8542,us_census_port_observed,high,0211,Port,XX,0,0.0
2011-09,8542,us_census_port_observed,high,0212,Port,XX,72155461,108233191.5
2011-09,8542,us_census_port_observed,high,0401,Port,XX,207082,310623.0
2011-09,8542,us_census_port_observed,high,0417,Port,XX,139513,209269.5
2011-09,8542,us_census_port_observed,high,0701,Port,XX,44270,66405.0
2011-09,8542,us_census_port_observed,high,0708,Port,XX,0,0.0
2011-09,8542,us_census_port_observed,high,0712,Port,XX,146789,220183.5
2011-09,8542,us_census_port_observed,high,0901,Port,XX,149594,224391.0
2011-09,8542,us_census_port_observed,high,1001,Port,NY,0,0.0
2011-09,8542,us_census_port_observed,high,1003,Port,NY,2368608,3552912.0
2011-09,8542,us_census_port_observed,high,1012,Port,NY,34108348,51162522.0
2011-09,8542,us_census_port_observed,high,1101,Port,NY,3832751,5749126.5
2011-09,8542,us_census_port_observed,high,1108,Port,NY,31372,47058.0
